timestamp,open,high,low,close,volume
2024-12-31 19:55:00,421.6000,421.6500,421.5000,421.6300,750
2024-12-31 19:50:00,421.7200,421.7500,421.6000,421.6250,590
2024-12-31 19:45:00,421.6000,421.8400,421.5997,421.7500,1395
2024-12-31 19:40:00,421.6000,421.6000,421.5000,421.5500,342
2024-12-31 19:35:00,421.7100,421.7200,421.5000,421.5500,534
2024-12-31 19:30:00,421.6150,421.7300,421.5000,421.6100,136
2024-12-31 19:25:00,421.7600,421.7600,421.5300,421.5300,53
2024-12-31 19:20:00,421.6300,421.7600,421.5000,421.5300,346
2024-12-31 19:15:00,421.7600,421.7600,421.6300,421.6400,135
2024-12-31 19:10:00,421.7500,421.7600,421.5000,421.6900,689
2024-12-31 19:05:00,421.6500,421.7600,421.5000,421.7600,167
2024-12-31 19:00:00,421.3700,421.6500,421.3000,421.6400,1651
2024-12-31 18:55:00,421.3800,421.4000,421.2600,421.3700,55
2024-12-31 18:50:00,421.3100,421.4000,421.2000,421.3700,533
2024-12-31 18:45:00,421.3250,421.4000,421.2000,421.3000,1089
2024-12-31 18:40:00,421.3300,421.4000,421.3100,421.3250,250
2024-12-31 18:35:00,421.4250,421.4600,421.3000,421.3500,972
2024-12-31 18:30:00,421.4600,421.4800,421.4000,421.4250,168
2024-12-31 18:25:00,421.4500,421.5000,421.4000,421.4400,902
2024-12-31 18:20:00,421.5000,421.5500,421.4000,421.4500,450
2024-12-31 18:15:00,421.5000,421.5500,421.4500,421.5000,133
2024-12-31 18:10:00,421.5000,421.7600,421.4800,421.5000,1004
2024-12-31 18:05:00,421.6300,421.7600,421.5600,421.5600,460
2024-12-31 18:00:00,421.7500,421.7600,421.5000,421.7532,225
2024-12-31 17:55:00,421.5000,421.7535,421.4500,421.7500,126
2024-12-31 17:50:00,421.4000,421.5500,421.4000,421.5000,3089
2024-12-31 17:45:00,421.4400,421.5500,421.4000,421.5500,190
2024-12-31 17:40:00,421.5500,421.5500,421.4000,421.4750,195
2024-12-31 17:35:00,421.4000,421.6100,421.4000,421.5500,281
2024-12-31 17:30:00,421.4000,421.6100,421.4000,421.4000,217
2024-12-31 17:25:00,421.5100,421.6100,421.4000,421.5000,2057
2024-12-31 17:20:00,421.5550,421.6100,421.5000,421.6100,1041
2024-12-31 17:15:00,421.5600,421.6100,421.5200,421.5200,99
2024-12-31 17:10:00,421.5900,421.6100,421.5000,421.5550,162
2024-12-31 17:05:00,421.5550,421.6100,421.5000,421.5550,49320
2024-12-31 17:00:00,421.5500,421.6100,421.5002,421.5800,956
2024-12-31 16:55:00,421.6000,421.6100,403.3159,421.5900,3376
2024-12-31 16:50:00,421.5550,436.1850,403.3159,421.6100,5562
2024-12-31 16:45:00,421.6850,430.7610,403.3925,421.5300,6235
2024-12-31 16:40:00,421.7700,421.8500,420.7909,421.6850,2015
2024-12-31 16:35:00,421.6100,421.8500,421.5500,421.7750,1832
2024-12-31 16:30:00,421.7900,421.8500,421.5000,421.5700,4630
2024-12-31 16:25:00,421.7500,421.8500,421.5800,421.8200,1826
2024-12-31 16:20:00,421.7900,421.9000,421.6100,421.8500,1020
2024-12-31 16:15:00,421.5000,421.9500,421.5000,421.8600,67377
2024-12-31 16:10:00,421.6800,421.9500,421.4500,421.8200,2726
2024-12-31 16:05:00,421.2250,421.9500,421.0100,421.6750,105552
2024-12-31 16:00:00,421.6100,421.9800,421.0200,421.2100,7922160
2024-12-31 15:55:00,421.1600,421.8700,420.6600,421.2910,1623431
2024-12-31 15:50:00,422.5000,422.9300,421.0000,421.2700,509050
2024-12-31 15:45:00,422.5500,423.1900,422.1100,422.9700,147853
2024-12-31 15:40:00,422.3900,422.9299,422.2101,422.5550,110286
2024-12-31 15:35:00,422.8600,423.4000,422.3925,422.4500,106583
2024-12-31 15:30:00,423.1700,423.3000,422.5700,422.8331,163741
2024-12-31 15:25:00,422.4050,423.2000,422.2901,423.2000,99556
2024-12-31 15:20:00,422.2300,422.9000,422.1571,422.4268,90624
2024-12-31 15:15:00,421.7100,422.2800,421.6200,422.2140,104500
2024-12-31 15:10:00,422.4700,422.5200,421.6000,421.7300,93911
2024-12-31 15:05:00,422.5150,422.8600,422.4200,422.5000,69007
2024-12-31 15:00:00,422.7400,422.7450,422.4400,422.5200,47485
2024-12-31 14:55:00,422.5700,422.8100,422.2900,422.8100,104670
2024-12-31 14:50:00,422.3700,423.0012,422.3500,422.4900,169842
2024-12-31 14:45:00,422.4000,422.6000,422.2400,422.4100,55709
2024-12-31 14:40:00,422.6700,422.6800,421.8900,422.4500,55630
2024-12-31 14:35:00,422.0800,422.7600,422.0800,422.6700,70629
2024-12-31 14:30:00,421.9900,422.2300,421.9400,422.1100,55205
2024-12-31 14:25:00,422.0200,422.3500,421.9400,421.9400,55676
2024-12-31 14:20:00,422.2400,422.2700,421.7300,421.9725,62040
2024-12-31 14:15:00,422.7800,422.8400,422.1750,422.2200,39235
2024-12-31 14:10:00,422.7100,422.9600,422.6300,422.8300,56111
2024-12-31 14:05:00,421.9200,422.8139,421.9200,422.7400,71141
2024-12-31 14:00:00,421.9300,422.1600,421.5500,422.0000,70840
2024-12-31 13:55:00,422.1000,422.2157,421.8900,421.9900,77344
2024-12-31 13:50:00,422.4700,422.9200,422.1300,422.1600,64136
2024-12-31 13:45:00,422.1618,422.6000,422.0101,422.4900,55749
2024-12-31 13:40:00,422.3700,422.4780,422.0000,422.1650,56115
2024-12-31 13:35:00,422.2800,422.3500,421.8744,422.3000,56409
2024-12-31 13:30:00,421.9050,422.4400,421.8122,422.2850,72729
2024-12-31 13:25:00,421.8550,422.2700,421.7600,421.9300,89519
2024-12-31 13:20:00,422.2400,422.3400,421.7100,421.8550,99345
2024-12-31 13:15:00,422.6250,422.8400,422.2400,422.2600,61946
2024-12-31 13:10:00,423.0600,423.1599,422.5600,422.6300,54306
2024-12-31 13:05:00,423.4100,423.8000,423.0000,423.1900,81106
2024-12-31 13:00:00,423.5500,423.8600,423.2400,423.4049,77319
2024-12-31 12:55:00,422.6800,423.6834,422.6001,423.6834,101937
2024-12-31 12:50:00,422.1650,422.6400,422.1101,422.5700,81930
2024-12-31 12:45:00,422.0725,422.3800,421.9400,422.1585,80954
2024-12-31 12:40:00,422.1100,422.3000,421.8800,422.0750,93616
2024-12-31 12:35:00,422.3200,422.3400,421.8640,422.1000,95428
2024-12-31 12:30:00,422.3150,422.4800,421.9000,422.3200,112608
2024-12-31 12:25:00,422.6000,422.8800,422.2600,422.3300,63534
2024-12-31 12:20:00,423.0750,423.1900,422.5200,422.5950,65004
