timestamp,open,high,low,close,volume
2023-03-31 19:55:00,284.6142,284.6142,284.6142,284.6142,100
2023-03-31 19:50:00,284.5057,284.5747,284.4366,284.4761,2460
2023-03-31 19:40:00,284.4366,284.4366,284.4070,284.4070,483
2023-03-31 19:35:00,284.4268,284.5057,284.3873,284.5057,5108
2023-03-31 19:30:00,284.5058,284.5058,284.5057,284.5057,558
2023-03-31 19:15:00,284.4761,284.4761,284.4761,284.4761,200
2023-03-31 19:10:00,284.4268,284.4760,284.4268,284.4760,520
2023-03-31 19:00:00,284.3972,284.4662,284.3972,284.4662,227
2023-03-31 18:45:00,284.4662,284.5155,284.4662,284.5155,461
2023-03-31 18:40:00,284.3774,284.4169,284.3774,284.4169,630
2023-03-31 18:35:00,284.3774,284.3774,284.3774,284.3774,102
2023-03-31 18:30:00,284.3774,284.3774,284.3774,284.3774,1613
2023-03-31 18:25:00,284.3774,284.3774,284.3774,284.3774,1117
2023-03-31 18:20:00,284.3281,284.3281,284.3281,284.3281,647
2023-03-31 18:15:00,284.3281,284.3281,284.2393,284.2393,1600
2023-03-31 18:10:00,284.3676,284.3774,284.3676,284.3774,989
2023-03-31 18:05:00,284.2887,284.2887,284.2887,284.2887,100
2023-03-31 18:00:00,284.3281,284.3281,284.3281,284.3281,482
2023-03-31 17:50:00,284.3774,284.4465,284.3774,284.4465,6650
2023-03-31 17:40:00,284.3873,284.3873,284.3873,284.3873,300
2023-03-31 17:35:00,284.4070,284.4070,284.3891,284.3891,200
2023-03-31 17:30:00,284.4169,284.4169,284.3873,284.3873,250
2023-03-31 17:25:00,284.3873,284.4465,284.3873,284.4465,2737
2023-03-31 17:20:00,284.3891,284.3891,284.3873,284.3873,200
2023-03-31 17:15:00,284.3972,284.3972,284.3873,284.3873,232
2023-03-31 17:10:00,284.4259,284.4268,284.4259,284.4268,4234
2023-03-31 17:05:00,284.3873,284.3873,284.3873,284.3873,376
2023-03-31 17:00:00,284.5643,284.5643,284.5643,284.5643,100
2023-03-31 16:55:00,284.3774,284.5747,284.3774,284.5747,2292
2023-03-31 16:50:00,284.2887,284.4268,284.2788,284.3479,3100
2023-03-31 16:45:00,284.2196,284.4488,284.2196,284.4488,600
2023-03-31 16:40:00,284.4564,284.4564,284.3774,284.3774,435
2023-03-31 16:35:00,284.4761,284.4761,284.4564,284.4564,597
2023-03-31 16:30:00,284.6142,284.6240,284.4070,284.4070,2041
2023-03-31 16:25:00,284.5550,284.5747,284.4070,284.5747,3228
2023-03-31 16:20:00,284.6734,284.6734,284.4564,284.5550,10839
2023-03-31 16:15:00,284.8213,284.8213,284.3774,284.6734,558680
2023-03-31 16:10:00,284.6240,285.3342,284.3774,284.7720,16307
2023-03-31 16:05:00,284.5254,284.6142,284.3774,284.5747,379259
2023-03-31 16:00:00,284.3774,285.3342,284.2985,284.6635,7208358
2023-03-31 15:55:00,284.2591,284.8904,284.1506,284.3084,1623157
2023-03-31 15:50:00,284.3873,284.5353,283.6524,284.2689,709214
2023-03-31 15:45:00,284.1013,284.5155,284.0618,284.3972,438223
2023-03-31 15:40:00,284.1999,284.3380,284.0223,284.1273,301309
2023-03-31 15:35:00,284.7325,284.7325,284.1111,284.1947,343301
2023-03-31 15:30:00,284.7523,284.8706,284.6043,284.7424,320757
2023-03-31 15:25:00,284.5994,284.8312,284.4662,284.7325,242543
2023-03-31 15:20:00,284.2196,284.6043,284.2196,284.5945,287906
2023-03-31 15:15:00,283.9237,284.2985,283.9237,284.2295,248569
2023-03-31 15:10:00,283.9435,284.1111,283.7166,283.9336,227993
2023-03-31 15:05:00,283.7447,284.0421,283.4502,283.9434,203621
2023-03-31 15:00:00,283.2628,283.8448,283.2530,283.7363,229668
2023-03-31 14:55:00,283.0487,283.3417,282.8961,283.3023,150155
2023-03-31 14:50:00,282.9521,283.1346,282.7400,283.0458,157164
2023-03-31 14:45:00,282.9028,282.9580,282.7598,282.9373,103078
2023-03-31 14:40:00,282.8979,283.0655,282.8485,282.8979,108117
2023-03-31 14:35:00,282.9274,283.0458,282.8189,282.9054,73551
2023-03-31 14:30:00,282.7795,282.9669,282.6907,282.9176,96703
2023-03-31 14:25:00,282.8485,282.8485,282.5625,282.7796,150440
2023-03-31 14:20:00,282.7795,282.8979,282.7104,282.8584,151085
2023-03-31 14:15:00,282.8387,282.9768,282.7598,282.7795,154045
2023-03-31 14:10:00,283.0221,283.1149,282.8288,282.8387,116953
2023-03-31 14:05:00,282.9472,283.2696,282.9176,283.0359,158681
2023-03-31 14:00:00,282.6710,283.0162,282.6513,282.9373,129080
2023-03-31 13:55:00,282.2863,282.7302,282.2764,282.6513,121712
2023-03-31 13:50:00,282.2863,282.4244,282.1778,282.2863,101278
2023-03-31 13:45:00,282.1678,282.5822,282.1641,282.2863,123102
2023-03-31 13:40:00,282.2468,282.3652,282.0791,282.1679,96535
2023-03-31 13:35:00,282.3060,282.3751,282.2313,282.2518,82973
2023-03-31 13:30:00,282.4540,282.5526,282.1383,282.3002,133754
2023-03-31 13:25:00,282.7500,282.7500,282.3211,282.4441,111370
2023-03-31 13:20:00,282.8288,282.8979,282.3718,282.7696,199179
2023-03-31 13:15:00,282.8288,282.9273,282.5132,282.8387,135638
2023-03-31 13:10:00,282.7006,282.8387,282.5970,282.8286,128799
2023-03-31 13:05:00,282.5230,282.8189,282.4836,282.7006,216043
2023-03-31 13:00:00,282.7400,282.8288,282.4342,282.5244,195806
2023-03-31 12:55:00,282.5625,282.8091,282.5132,282.7400,163431
2023-03-31 12:50:00,282.7696,282.9472,282.4737,282.5625,308379
2023-03-31 12:45:00,282.3258,282.7795,282.1778,282.7795,305581
2023-03-31 12:40:00,282.0002,282.3356,281.9706,282.3275,255536
2023-03-31 12:35:00,281.9213,282.1087,281.8917,281.9806,157546
2023-03-31 12:30:00,281.8720,282.0200,281.8030,281.9411,139930
2023-03-31 12:25:00,281.2802,281.9460,281.2703,281.8917,341011
2023-03-31 12:20:00,281.2802,281.4479,281.1026,281.2999,192313
2023-03-31 12:15:00,281.2447,281.3033,281.0829,281.2703,157633
2023-03-31 12:10:00,281.2604,281.3959,281.1815,281.2752,110486
2023-03-31 12:05:00,281.4774,281.5524,281.0336,281.2703,149685
2023-03-31 12:00:00,281.4380,281.6155,281.2210,281.5169,203966
2023-03-31 11:55:00,281.0632,281.4676,281.0138,281.4380,452321
2023-03-31 11:50:00,280.9152,281.0928,280.8856,281.0632,135052
2023-03-31 11:45:00,280.8363,280.9547,280.5636,280.9251,145685
2023-03-31 11:40:00,280.6785,280.8904,280.6587,280.8363,141029
2023-03-31 11:35:00,280.6587,280.8166,280.5897,280.6785,108152
2023-03-31 11:30:00,280.2592,280.6538,280.2324,280.6538,144499
2023-03-31 11:25:00,280.6982,280.7870,280.2543,280.2642,149355
2023-03-31 11:20:00,280.2938,280.7081,280.2050,280.7081,219932
2023-03-31 11:15:00,280.1260,280.3086,279.9387,280.2938,135697
2023-03-31 11:10:00,280.0965,280.1458,279.9189,280.1096,128692
2023-03-31 11:05:00,280.2445,280.3036,279.9683,280.0965,128916
2023-03-31 11:00:00,280.0373,280.3234,279.9288,280.2445,264296
2023-03-31 10:55:00,279.9041,280.2050,279.7808,280.0274,217452
2023-03-31 10:50:00,279.5071,279.9091,279.3666,279.9091,197794
2023-03-31 10:45:00,279.9979,280.0274,279.5096,279.5244,201819
2023-03-31 10:40:00,279.7069,280.0669,279.7019,279.9880,187550
2023-03-31 10:35:00,279.6921,280.1162,279.5737,279.7118,276278
2023-03-31 10:30:00,279.5145,279.8499,279.4751,279.7019,176311
2023-03-31 10:25:00,279.8236,279.8236,279.1496,279.4949,302988
2023-03-31 10:20:00,279.5047,280.0768,279.5047,279.8006,245188
2023-03-31 10:15:00,279.4496,279.7315,279.4496,279.4948,213837
2023-03-31 10:10:00,279.3567,279.6921,279.2186,279.4455,243226
2023-03-31 10:05:00,279.9979,280.0126,279.3764,279.3962,269081
2023-03-31 10:00:00,279.9485,280.4023,279.8204,279.9584,304437
2023-03-31 09:55:00,280.3606,280.4615,279.8203,279.9091,223257
2023-03-31 09:50:00,280.3628,280.6933,280.2070,280.3629,227293
2023-03-31 09:45:00,280.0669,280.3825,279.8400,280.3530,277483
2023-03-31 09:40:00,279.7562,280.1655,279.7513,280.0965,247422
2023-03-31 09:35:00,280.2839,280.3332,279.6428,279.7513,443890
2023-03-31 09:30:00,279.8696,280.5108,279.3962,280.2839,815474
2023-03-31 09:25:00,280.2839,280.4023,279.6428,280.0866,18045
2023-03-31 09:20:00,280.7672,280.7771,280.4023,280.4023,5470
2023-03-31 09:15:00,280.9053,280.9053,280.6291,280.6883,6474
2023-03-31 09:10:00,280.7475,280.9280,280.6291,280.8560,2041
2023-03-31 09:05:00,280.4319,280.9733,280.2938,280.8757,8325
2023-03-31 09:00:00,280.3332,280.4832,280.1655,280.4832,3989
2023-03-31 08:55:00,280.3727,280.5009,280.3727,280.4319,1563
2023-03-31 08:50:00,279.8598,280.5305,279.8598,280.3332,3088
2023-03-31 08:45:00,279.9584,279.9584,279.7315,279.8696,1326
2023-03-31 08:40:00,280.4713,280.4812,279.7497,279.9979,15352
2023-03-31 08:35:00,279.9781,280.5305,279.9387,280.4812,9012
2023-03-31 08:30:00,279.2975,280.4121,279.1989,280.1359,25529
2023-03-31 08:25:00,279.3695,279.4751,279.2482,279.4751,4470
2023-03-31 08:20:00,279.3074,279.3764,279.1989,279.3370,1249
2023-03-31 08:15:00,279.6428,279.6428,279.1496,279.1496,1736
2023-03-31 08:10:00,279.5934,279.6428,279.5472,279.6428,822
2023-03-31 08:05:00,279.5442,279.5442,279.5442,279.5442,200
2023-03-31 08:00:00,279.9880,281.1223,279.2482,279.6428,8153
2023-03-31 07:50:00,279.6230,279.6230,279.3962,279.3962,1797
2023-03-31 07:40:00,279.6428,279.6428,279.6428,279.6428,1810
2023-03-31 07:35:00,279.8894,279.8894,279.6428,279.6428,1260
2023-03-31 07:25:00,279.8400,279.8400,279.8400,279.8400,100
2023-03-31 07:20:00,279.9979,279.9979,279.8400,279.8400,1107
2023-03-31 07:15:00,279.9683,280.0373,279.9683,280.0373,819
2023-03-31 07:05:00,279.8894,279.8992,279.8894,279.8992,407
2023-03-31 07:00:00,279.6921,279.7710,279.6921,279.7513,1415
2023-03-31 06:55:00,279.7019,279.7019,279.6921,279.6921,959
2023-03-31 06:50:00,279.7315,279.7414,279.7315,279.7414,400
2023-03-31 06:35:00,279.6428,279.6428,279.6428,279.6428,100
2023-03-31 06:15:00,279.8400,279.8400,279.8400,279.8400,100
2023-03-31 06:10:00,279.7414,279.7414,279.6723,279.6723,221
2023-03-31 05:50:00,280.0373,280.0373,279.9485,279.9485,1322
2023-03-31 04:45:00,279.8696,279.8696,279.8696,279.8696,100
2023-03-31 04:40:00,279.8894,279.8894,279.8894,279.8894,259
2023-03-31 04:35:00,279.9288,279.9288,279.7907,279.7907,300
2023-03-31 04:30:00,280.1162,280.1261,279.9387,279.9387,1241
2023-03-31 04:25:00,280.1162,280.1162,280.1162,280.1162,128
2023-03-31 04:20:00,280.0768,280.0768,279.9683,279.9683,626
2023-03-31 04:15:00,280.1359,280.1359,280.0768,280.0768,400
2023-03-31 04:10:00,280.2346,280.2346,280.2346,280.2346,450
2023-03-31 04:05:00,280.2346,280.2346,280.2346,280.2346,541
2023-03-31 04:00:00,280.0866,280.4319,280.0866,280.2346,1474
2023-03-30 19:55:00,280.3332,280.3825,280.3332,280.3825,1192
2023-03-30 19:50:00,280.1655,280.3234,280.1359,280.2346,934
2023-03-30 19:45:00,280.1162,280.1853,280.1162,280.1853,852
2023-03-30 19:35:00,279.9387,280.0768,279.9387,280.0768,1187
2023-03-30 19:30:00,279.9683,279.9683,279.9683,279.9683,100
2023-03-30 19:25:00,279.8203,279.8203,279.8203,279.8203,100
2023-03-30 19:15:00,279.9979,280.0274,279.9979,280.0274,260
2023-03-30 19:10:00,280.0570,280.0570,280.0570,280.0570,210
2023-03-30 19:05:00,279.7907,279.8696,279.7907,279.8696,434
2023-03-30 19:00:00,279.6921,279.7118,279.6921,279.7118,394
2023-03-30 18:55:00,279.4751,279.7118,279.4751,279.7118,609
2023-03-30 18:45:00,279.6428,279.6526,279.4455,279.4455,1282
2023-03-30 18:40:00,279.6428,279.6428,279.4751,279.6428,3186
2023-03-30 18:35:00,279.7907,279.7907,279.6428,279.6428,1138
2023-03-30 18:30:00,279.4455,279.6428,279.4455,279.6428,675
2023-03-30 18:25:00,279.4751,279.4751,279.4751,279.4751,150
2023-03-30 18:20:00,279.4948,279.6428,279.4948,279.6428,1699
2023-03-30 18:15:00,279.4948,279.4948,279.4652,279.4652,1260
2023-03-30 18:10:00,279.7019,279.8894,279.7019,279.8894,914
