timestamp,open,high,low,close,volume
2023-06-30 19:55:00,336.8121,337.0790,336.6242,336.6934,2214
2023-06-30 19:50:00,336.7429,336.8813,336.5946,336.8417,383
2023-06-30 19:45:00,336.7429,336.7429,336.6934,336.7429,308
2023-06-30 19:40:00,336.7033,336.8120,336.6934,336.7429,877
2023-06-30 19:35:00,336.6242,336.8121,336.6241,336.6934,941
2023-06-30 19:30:00,336.6341,336.6341,336.4364,336.6242,185
2023-06-30 19:25:00,336.4760,336.6341,336.3376,336.6341,252
2023-06-30 19:20:00,336.5946,336.6341,336.4957,336.5451,366
2023-06-30 19:15:00,336.6242,336.6341,336.5451,336.5946,223
2023-06-30 19:10:00,336.4957,336.6341,336.4957,336.6143,535
2023-06-30 19:05:00,336.5254,336.6341,336.4957,336.5353,402
2023-06-30 19:00:00,336.6242,336.6242,336.4760,336.4760,130
2023-06-30 18:55:00,336.4068,336.5353,336.4068,336.4463,648
2023-06-30 18:50:00,336.4068,336.6242,336.4068,336.5056,53
2023-06-30 18:45:00,336.5353,336.5451,336.4661,336.4661,56
2023-06-30 18:40:00,336.5353,336.6242,336.4068,336.4068,88
2023-06-30 18:35:00,336.4858,336.6242,336.3277,336.6242,430
2023-06-30 18:30:00,336.3474,336.6242,336.3474,336.6242,210
2023-06-30 18:25:00,336.5056,336.5056,336.3376,336.4661,164
2023-06-30 18:20:00,336.5254,336.6242,336.3277,336.4760,633
2023-06-30 18:15:00,336.6242,336.6341,336.3277,336.3277,15090
2023-06-30 18:10:00,336.3613,336.6242,336.3178,336.6242,142
2023-06-30 18:05:00,336.4562,336.6440,336.3178,336.6440,377
2023-06-30 18:00:00,336.3079,336.6440,336.3079,336.3343,108
2023-06-30 17:55:00,336.2881,336.4562,336.1300,336.2585,921
2023-06-30 17:50:00,336.2980,336.6341,336.1201,336.2881,303163
2023-06-30 17:45:00,336.6638,336.6638,336.2980,336.3376,4777
2023-06-30 17:40:00,330.6428,336.8121,330.6428,336.6638,410
2023-06-30 17:35:00,336.7231,336.8121,336.6638,336.7923,1423
2023-06-30 17:30:00,336.6638,336.7923,336.6638,336.7429,173
2023-06-30 17:25:00,336.8911,336.8911,336.6638,336.7923,258
2023-06-30 17:20:00,336.7132,336.8911,336.6638,336.6638,317
2023-06-30 17:15:00,336.7824,336.8911,336.6638,336.6934,863
2023-06-30 17:10:00,336.7033,337.0592,336.7033,336.7824,1597
2023-06-30 17:05:00,336.5254,337.0790,336.5254,336.7923,1199
2023-06-30 17:00:00,336.6539,336.6539,336.5254,336.6341,952
2023-06-30 16:55:00,336.3969,336.7231,336.3969,336.6490,2947
2023-06-30 16:50:00,336.6045,336.6440,336.2585,336.4265,3594
2023-06-30 16:45:00,336.6440,336.7330,336.4957,336.6045,213047
2023-06-30 16:40:00,336.6356,337.0790,336.6341,336.7429,16809
2023-06-30 16:35:00,336.4858,336.7429,336.3870,336.7429,5881
2023-06-30 16:30:00,336.5946,336.6341,336.3079,336.4858,1029
2023-06-30 16:25:00,336.3771,336.6341,336.3277,336.4662,2074
2023-06-30 16:20:00,336.6045,336.6341,336.2090,336.3870,10817
2023-06-30 16:15:00,336.6638,336.8417,336.5451,336.6934,12604
2023-06-30 16:10:00,336.7330,337.0790,329.3684,336.6638,124237
