timestamp,open,high,low,close,volume
2023-07-31 19:55:00,332.1462,332.2648,332.1462,332.1660,2919
2023-07-31 19:50:00,332.1956,332.1956,332.1363,332.1561,1796
2023-07-31 19:45:00,332.1660,332.2450,332.1462,332.2450,572
2023-07-31 19:40:00,332.1165,332.2352,332.1066,332.1462,1714
2023-07-31 19:35:00,332.0968,332.1165,332.0572,332.1165,2274
2023-07-31 19:30:00,332.0770,332.0968,331.9979,332.0572,340
2023-07-31 19:25:00,332.0968,332.0968,331.9485,332.0869,1529
2023-07-31 19:20:00,332.0968,332.1165,331.9979,332.0671,1322
2023-07-31 19:15:00,332.1264,332.1264,331.9979,332.1165,483
2023-07-31 19:10:00,332.0473,332.1264,331.9979,331.9979,777
2023-07-31 19:05:00,332.0177,332.1462,331.7508,332.1264,1574
2023-07-31 19:00:00,332.1462,332.1462,331.9979,332.0177,2585
2023-07-31 18:55:00,332.1363,332.1462,332.0473,332.1462,594
2023-07-31 18:50:00,332.1419,332.1462,332.0473,332.1462,565
2023-07-31 18:45:00,332.1462,332.1462,332.0473,332.0558,481
2023-07-31 18:40:00,332.1462,332.1462,332.0671,332.0968,515
2023-07-31 18:35:00,332.0671,332.1857,332.0671,332.1462,541
2023-07-31 18:30:00,332.1857,332.2352,332.0671,332.1363,855
2023-07-31 18:25:00,332.0968,332.2352,332.0671,332.2352,1116
2023-07-31 18:20:00,332.1857,332.2352,332.0968,332.1462,1456
2023-07-31 18:15:00,332.2450,332.2450,332.0671,332.1462,211
2023-07-31 18:10:00,332.1165,332.2450,332.0671,332.0671,332
2023-07-31 18:05:00,332.0770,332.2450,332.0671,332.1165,1208
2023-07-31 18:00:00,332.1660,332.2352,332.0671,332.1462,1869
2023-07-31 17:55:00,332.1462,332.2352,332.1462,332.1660,383
2023-07-31 17:50:00,332.1462,332.2253,332.1462,332.1956,174
2023-07-31 17:45:00,332.0968,332.2352,332.0671,332.1956,640
2023-07-31 17:40:00,332.1165,332.2352,332.0078,332.1066,1566
2023-07-31 17:35:00,331.9485,332.1165,331.9485,332.1165,547
2023-07-31 17:30:00,332.0671,332.1165,331.9485,332.0671,1807
2023-07-31 17:25:00,332.0473,332.1165,332.0473,332.1151,557
2023-07-31 17:20:00,332.0671,332.1165,332.0473,332.0671,1084
