timestamp,open,high,low,close,volume
2024-06-28 19:55:00,445.7084,446.2464,445.6586,445.7981,1906
2024-06-28 19:50:00,445.6885,445.8080,445.6586,445.7084,2950
2024-06-28 19:45:00,445.6785,445.8080,445.6387,445.7483,1576
2024-06-28 19:40:00,445.7184,445.8080,445.6387,445.6785,2670
2024-06-28 19:35:00,445.9077,446.2563,445.6287,445.6686,1521
2024-06-28 19:30:00,445.8180,446.2464,445.5490,445.8977,1618
2024-06-28 19:25:00,445.7084,446.2464,445.5291,445.8877,488
2024-06-28 19:20:00,446.0471,446.3821,445.3199,445.6287,4396
2024-06-28 19:15:00,446.1567,446.1567,445.9376,446.0471,816
2024-06-28 19:10:00,446.0173,446.1567,445.9874,446.1567,1406
2024-06-28 19:05:00,446.0820,446.1567,445.8080,445.9674,585
2024-06-28 19:00:00,446.0571,446.1567,446.0073,446.0920,358
2024-06-28 18:55:00,446.0173,446.1567,445.9575,446.0571,146
2024-06-28 18:50:00,446.0073,446.1567,445.9176,446.0173,1172
2024-06-28 18:45:00,446.2364,446.6050,446.0073,446.0073,1460
2024-06-28 18:40:00,446.1468,446.5951,446.1468,446.2364,869
2024-06-28 18:35:00,446.3809,446.6050,446.1567,446.3360,218
2024-06-28 18:30:00,446.6050,446.6050,446.2240,446.2314,308
2024-06-28 18:25:00,446.2182,446.6050,446.1567,446.3062,472
2024-06-28 18:20:00,446.5851,446.7545,446.2065,446.2314,1244
2024-06-28 18:15:00,446.7545,446.7545,446.4157,446.4357,1303
2024-06-28 18:10:00,446.5851,446.9637,446.4157,446.5453,2974
2024-06-28 18:05:00,446.6050,446.9637,446.2065,446.5054,1340
2024-06-28 18:00:00,446.6000,447.0533,446.2065,446.5951,935
2024-06-28 17:55:00,446.6648,446.9936,446.1468,446.5751,555
2024-06-28 17:50:00,446.4855,447.0035,446.1468,446.6648,1592
2024-06-28 17:45:00,446.6000,447.0533,446.1468,446.5453,835
2024-06-28 17:40:00,446.7385,447.0533,446.1468,446.6000,1916
2024-06-28 17:35:00,446.6050,447.1031,446.6050,446.6050,1079
2024-06-28 17:30:00,446.3560,447.1031,446.1682,446.6150,1607
2024-06-28 17:25:00,446.5901,446.8541,446.1468,446.3560,1209
2024-06-28 17:20:00,446.5154,447.0533,446.2165,446.6025,9600
2024-06-28 17:15:00,446.9238,447.0832,446.3261,446.4606,2625
2024-06-28 17:10:00,447.0483,447.1031,446.8043,447.0832,3081
2024-06-28 17:05:00,447.0185,447.1131,445.2601,446.9836,5076
2024-06-28 17:00:00,447.0035,447.2486,446.9338,447.0732,5560
2024-06-28 16:55:00,446.9936,447.0932,445.2601,447.0932,30137
2024-06-28 16:50:00,446.9836,446.9936,446.8740,446.9936,1361
2024-06-28 16:45:00,446.8939,446.9836,446.8043,446.9288,10012
2024-06-28 16:40:00,446.9039,446.9039,446.8043,446.8939,5640
2024-06-28 16:35:00,446.9039,447.0334,446.7644,446.9039,6688
