timestamp,open,high,low,close,volume
2024-04-30 19:55:00,388.2755,388.4346,388.0368,388.0368,2958
2024-04-30 19:50:00,388.3053,388.3352,388.1064,388.3352,4063
2024-04-30 19:45:00,388.1363,388.3252,388.0368,388.3153,1723
2024-04-30 19:40:00,388.1064,388.1363,387.8379,388.1363,2913
2024-04-30 19:35:00,387.8578,388.1363,387.8379,388.1363,4852
2024-04-30 19:30:00,387.9871,388.1363,387.8379,387.9374,1102
2024-04-30 19:25:00,388.1363,388.1363,387.8379,388.0269,1134
2024-04-30 19:20:00,387.9871,388.1263,387.8379,387.9871,3848
2024-04-30 19:15:00,388.1263,388.1363,387.8379,388.0865,351
2024-04-30 19:10:00,388.1164,388.1363,387.8379,387.9871,2044
2024-04-30 19:05:00,388.1164,388.1363,387.8777,388.0865,2108
2024-04-30 19:00:00,388.1363,388.1363,387.8578,388.0716,1190
2024-04-30 18:55:00,387.9225,388.1363,387.8379,388.1363,2049
2024-04-30 18:50:00,388.1363,388.1363,387.8379,387.9225,2504
2024-04-30 18:45:00,387.8379,388.1363,387.8379,387.8678,2574
2024-04-30 18:40:00,388.0468,388.1363,387.8379,387.8678,2104
2024-04-30 18:35:00,387.9871,388.0865,387.1716,387.9423,2263
2024-04-30 18:30:00,387.9175,388.1164,387.8379,387.9970,2227
2024-04-30 18:25:00,388.2457,388.5340,387.8379,387.9821,13763
2024-04-30 18:20:00,388.0269,388.2457,387.8379,388.1263,1920
2024-04-30 18:15:00,388.1181,388.2357,387.8379,388.0169,2653
2024-04-30 18:10:00,388.1363,388.4247,387.8379,387.9970,2230
2024-04-30 18:05:00,388.5440,388.5440,387.9473,388.4247,1021
2024-04-30 18:00:00,387.8479,388.7329,387.8330,388.0368,12513
2024-04-30 17:55:00,387.9622,388.1064,387.8379,387.8479,11077
2024-04-30 17:50:00,387.6092,388.1363,387.2413,387.9374,8953
2024-04-30 17:45:00,387.3407,387.7385,387.2413,387.6987,11226
2024-04-30 17:40:00,387.1418,387.5296,386.9509,387.3904,9254
2024-04-30 17:35:00,387.2512,387.2611,386.9330,387.1020,7096
2024-04-30 17:30:00,387.2114,387.3407,387.1716,387.2512,4704
2024-04-30 17:25:00,387.2611,387.3208,387.1716,387.2114,6864
2024-04-30 17:20:00,387.2015,387.3407,387.1716,387.2611,9272
2024-04-30 17:15:00,387.2661,387.2910,387.1716,387.2114,5543
2024-04-30 17:10:00,387.2512,387.3407,387.1816,387.2910,10869
2024-04-30 17:05:00,387.4451,387.5396,387.1816,387.2611,7887
2024-04-30 17:00:00,387.5694,388.1263,387.3904,387.5396,4216
2024-04-30 16:55:00,387.3407,410.4765,368.6640,387.5993,9947
2024-04-30 16:50:00,387.6589,387.6689,382.7981,387.3308,22190
2024-04-30 16:45:00,387.9411,388.1164,387.1716,387.5893,18698
2024-04-30 16:40:00,387.8777,388.1363,387.8180,388.0368,5247
2024-04-30 16:35:00,387.9672,387.9871,387.6417,387.8280,11035
2024-04-30 16:30:00,388.2655,388.2655,387.8379,387.9473,8663
2024-04-30 16:25:00,388.0865,388.8324,387.1716,388.2556,29933
2024-04-30 16:20:00,387.8280,388.7031,387.7285,388.2059,17067
2024-04-30 16:15:00,387.8379,387.8379,387.1716,387.8180,31512
2024-04-30 16:10:00,387.9871,388.0865,387.1716,387.8379,55293
2024-04-30 16:05:00,388.7323,389.3731,387.1716,387.9871,302584
2024-04-30 16:00:00,387.0424,392.8102,387.0125,388.7230,13555304
