timestamp,open,high,low,close,volume
2023-09-29 19:55:00,313.0386,313.1376,312.8503,312.9989,877
2023-09-29 19:50:00,313.2268,313.2268,312.9890,313.0387,208
2023-09-29 19:45:00,313.0386,313.1376,312.9197,313.0881,334
2023-09-29 19:40:00,312.8999,313.0386,312.8900,313.0386,180
2023-09-29 19:35:00,313.0088,313.1871,312.8900,312.9098,444
2023-09-29 19:30:00,312.9296,313.0187,312.8503,313.0187,52
2023-09-29 19:25:00,313.0386,313.0386,312.8503,313.0386,132
2023-09-29 19:20:00,312.8801,313.2169,312.8503,313.2169,261
2023-09-29 19:15:00,313.0386,313.0386,312.8701,313.0386,47
2023-09-29 19:10:00,313.0088,313.1871,312.8900,312.8900,99
2023-09-29 19:05:00,312.9395,313.1971,312.8701,313.0386,405
2023-09-29 19:00:00,312.8999,313.0386,312.8107,312.8701,129
2023-09-29 18:55:00,312.8999,313.0881,312.7909,312.9395,775
2023-09-29 18:50:00,313.0485,313.0881,312.8503,312.9395,615
2023-09-29 18:45:00,313.0683,313.0875,313.0485,313.0485,445
2023-09-29 18:40:00,313.1475,313.1475,313.0485,313.0782,56
2023-09-29 18:35:00,313.0881,313.2367,313.0485,313.0485,1639
2023-09-29 18:30:00,313.0881,313.2268,313.0782,313.0782,24
2023-09-29 18:25:00,313.0661,313.2367,313.0661,313.0881,121
2023-09-29 18:20:00,313.2367,313.2416,313.1475,313.1475,34
2023-09-29 18:15:00,313.2367,313.3655,313.1376,313.3655,72
2023-09-29 18:10:00,313.1574,313.4348,313.0584,313.0584,175
2023-09-29 18:05:00,313.2367,313.4348,312.7909,313.0485,3476
2023-09-29 18:00:00,313.4348,313.4348,313.0485,313.0485,128
2023-09-29 17:55:00,313.1971,313.2862,313.0386,313.0485,2573
2023-09-29 17:50:00,313.3357,313.5339,313.1871,313.1971,282
2023-09-29 17:45:00,313.1871,315.0198,313.1574,313.4150,98
2023-09-29 17:40:00,313.4348,313.5834,313.1475,313.2862,831
2023-09-29 17:35:00,313.3357,313.5834,313.1376,313.4348,199
2023-09-29 17:30:00,313.3357,313.5834,313.3060,313.4348,87
2023-09-29 17:25:00,313.6131,313.6131,313.1377,313.1377,1742
2023-09-29 17:20:00,313.4942,313.6131,313.3952,313.5240,641
2023-09-29 17:15:00,313.4051,313.5141,313.4051,313.4942,388
2023-09-29 17:10:00,313.4348,313.5240,291.7979,313.4546,526
2023-09-29 17:05:00,313.5339,313.6131,313.3952,313.3952,1785
2023-09-29 17:00:00,313.4546,313.6131,312.7909,313.5339,51166
2023-09-29 16:55:00,313.5537,313.6131,313.3952,313.4348,1042
2023-09-29 16:50:00,313.6329,313.6527,313.5438,313.6329,1875
2023-09-29 16:45:00,313.8311,313.8311,313.6032,313.6329,2277
2023-09-29 16:40:00,312.7513,313.8509,312.7513,313.8509,243149
2023-09-29 16:35:00,313.7815,314.7821,313.7122,313.7221,1111
2023-09-29 16:30:00,313.7122,314.2273,313.7122,314.2273,1073
2023-09-29 16:25:00,313.7122,314.1976,308.2736,313.7122,5748
2023-09-29 16:20:00,313.4249,313.8806,313.4150,313.7122,4695
2023-09-29 16:15:00,312.7909,313.5339,312.7909,313.4942,171425
2023-09-29 16:10:00,313.4843,313.5834,312.7909,313.4051,6954
2023-09-29 16:05:00,312.8999,313.5933,312.7909,313.5834,156952
2023-09-29 16:00:00,312.7909,313.8034,312.7909,312.8999,11140095
2023-09-29 15:55:00,313.4249,313.4447,312.2183,312.7909,1754132
2023-09-29 15:50:00,314.1084,314.9009,313.0386,313.4447,679882
2023-09-29 15:45:00,313.1574,314.1084,313.0485,314.0688,228874
2023-09-29 15:40:00,313.7419,313.7815,313.0683,313.1376,269426
2023-09-29 15:35:00,313.0881,313.7914,313.0187,313.7617,262622
2023-09-29 15:30:00,313.0881,313.3853,312.9791,313.0781,155998
2023-09-29 15:25:00,313.0782,313.2961,312.6720,313.1277,133348
2023-09-29 15:20:00,313.2367,313.3011,313.0039,313.0584,189744
2023-09-29 15:15:00,313.2565,313.6032,313.0782,313.2466,111971
2023-09-29 15:10:00,313.1475,313.7419,312.9593,313.1997,132535
2023-09-29 15:05:00,313.1079,313.6428,313.0485,313.1871,128832
2023-09-29 15:00:00,313.5685,313.7122,312.8553,313.0683,182809
2023-09-29 14:55:00,312.7414,313.5834,312.7089,313.5537,238800
2023-09-29 14:50:00,312.5779,312.7612,312.4541,312.7562,130696
2023-09-29 14:45:00,313.0187,313.0980,312.5631,312.6346,98471
2023-09-29 14:40:00,312.4838,313.1971,312.4244,313.0187,134128
2023-09-29 14:35:00,312.5829,312.7711,312.3055,312.5234,127904
2023-09-29 14:30:00,312.3550,312.7017,312.0281,312.6027,172135
2023-09-29 14:25:00,313.0980,313.3258,312.2163,312.3748,158858
2023-09-29 14:20:00,312.5061,313.1871,312.4788,313.0881,91280
2023-09-29 14:15:00,312.7612,312.9098,312.4343,312.5234,90123
2023-09-29 14:10:00,312.5631,312.9525,312.4244,312.7760,69143
2023-09-29 14:05:00,312.9098,313.0386,312.4343,312.5432,117951
2023-09-29 14:00:00,312.4442,312.9692,312.4316,312.9078,117490
2023-09-29 13:55:00,313.0584,313.2169,312.4442,312.4442,113141
2023-09-29 13:50:00,313.0187,313.3605,312.7760,313.0386,92869
2023-09-29 13:45:00,313.2466,313.3655,312.7909,312.9989,140927
2023-09-29 13:40:00,313.0683,313.4941,312.9494,313.2714,133857
2023-09-29 13:35:00,312.9395,313.1772,312.8206,313.0970,87572
2023-09-29 13:30:00,313.0088,313.3308,312.8311,312.9444,146533
2023-09-29 13:25:00,312.5482,313.0970,312.5333,313.0197,164175
2023-09-29 13:20:00,312.5829,312.8701,312.4541,312.5829,534719
2023-09-29 13:15:00,312.8404,312.8602,312.2659,312.5631,125378
2023-09-29 13:10:00,312.9494,313.1525,312.6423,312.8206,146620
2023-09-29 13:05:00,313.3853,313.3952,312.7216,312.9494,591675
2023-09-29 13:00:00,313.9896,313.9896,313.1772,313.4051,200279
2023-09-29 12:55:00,313.8509,314.1778,313.7914,314.0193,104762
2023-09-29 12:50:00,314.3165,314.4056,313.8211,313.8410,154121
2023-09-29 12:45:00,314.7127,314.9505,314.1183,314.2917,135743
2023-09-29 12:40:00,314.8712,315.1288,314.6236,314.7226,91617
2023-09-29 12:35:00,315.0594,315.1684,314.7226,314.9009,108668
2023-09-29 12:30:00,314.9406,315.2377,314.7821,315.0792,121909
2023-09-29 12:25:00,315.0000,315.1857,314.7722,314.9108,101219
2023-09-29 12:20:00,314.9207,315.3467,314.8811,315.0396,133267
2023-09-29 12:15:00,314.3462,315.0297,314.3264,314.9265,157411
2023-09-29 12:10:00,314.5344,314.9505,314.2634,314.3561,180470
2023-09-29 12:05:00,314.6037,314.8663,314.4353,314.5542,98473
2023-09-29 12:00:00,314.5592,314.6617,314.3165,314.6310,81726
2023-09-29 11:55:00,314.4353,314.8415,314.3660,314.6037,104142
2023-09-29 11:50:00,314.6037,314.8712,314.1134,314.4452,137311
